review_id,app_id,review_text,label
138101376,1494420,"Très prometteur mais très frustuant qu'il n'y ait pas de possibilité de sauvegarder en mode stratégique single player.
Early access...A suivre.",1
138150573,1849360,Quickly has become one of my all time favorite wargames. Not much else out there that is on PC that allows for this level of detail at the corps/division level for a cold war gone hot scenario. I have really enjoyed both the design and system SGS delivers with this one. Highly recommend.,1
138150161,2390140,"Longtime pnc adventure game stan, not sure what I was expecting, but a really unique and fun ride. Some fresh ideas, treats you like a longtime pnc adventure game stan, artwork just gorgeous, a real art game. 

Really hits the ground running stylistically, very much worth the playthrough just for the look. Bursts of fresh ideas that I found really gripping, has a nice consistent design strategy throughout. These two things amount to a very generous-feeling demo and also a really unique gameplay feel, bit like a detective comic set in a Hopper painting. No hand-holding, cinematic in a really nice way, I found myself very invested in the unfolding of the different stages because the art really opens up as the level progresses, I thought. 

Anyway, highly recommend, looking forward to the finished product cuz i wanna know what's gonna happpeeeenn.",1
138150487,1742020,"As someone who isn't into Hololive that much, this game is really good, I haven't touched a fighting game in a long time, yet its very easy to get into and definitely requires some effort to master. Most of the characters are incredibly unique and very fun (yet annoying) to fight against.

I'd say that the story mode (Virtual Frontiers) is a really well done rouge-like that gives me a similar experience to SSBU. It's got some niche references which I found pretty funny surprisingly. And a little bit of trivia (should be easy for you nerds), also has a nice unlock system for stuff and some modifiers that make it enjoyable for experienced or beginning players.

My online experience with it was really good as well, I usually have really bad ping that fluctuates a lot but I haven't had much trouble playing.

Definitely worth a try if you have a cable and a spare controller lying around :P
- Non-Hololive fan",1
138149297,1742020,"For the last 800 years I've wanted to be Korone doggo destroying anime in hand to hand combat.

This is it

10/10 i'm die thank you forever",1
138150199,1557990,really bad . not alot of people pay this,0
138150121,1557990,ok,1
138151741,1940340,"I could not figure out if I enjoyed it so far, since it definitly feels like a time waster as of right now and took a long time to understand their points and how everything was distributed even with the spam of their ingame ""encyclopedia"" - Which caused me to constantly watch the time played so I didnt overplay the 2 hours, so that I could decide... Accidently was on my last round of my second run (after a small reset) and realized they put a lot to push you away from that two hour mark (ex Unskippable cutscenes, and no information of saves) So currently im still playing my old games, got stuck with this bc of the 2 hour mark, but definitely could see myself playing it, however just feels weird... Maybe endgame will be better, or it'll get better over time... but No its kinda eh right now in my eyes.",0
138151174,1940340,too many bugs,0
138151143,1940340,"compared to dd1 ,dd2 is way ezer

mistake is allowed but not much , still got punished it when you decide the wrong decision but not too quite unforgivable 

if you're coming here for the experience like DD1,you come in the wrong place

but still, yet another game of pain 
",1
138151116,1940340,"Boring, repetitive, and strongly based on RNG",0
138151111,1940340,"I could write an essay about what can be considered wrong about this game - as other have already done - but instead I will reduce it to the main issue I have with this game: The grind or rather the ""difficulty""-design.

All I wanted was a bit of messing around with interesting party-compositions and trying to beat the game with interesting combinations. Instead, I run around and gather ""candles"" to unlock stuff that boost your parties strength tremendously and farm ""ability-shrines"" so that I can finally play my gravedigger as a melee or stealth character. I'm 20 hours in, and unlocking all abilities that I would like to use in team-compositions will easily take another 30 hours, probably even more if I actually attempt to have successful runs while doing so.

I really wish this game was focusing more on offering interesting theory-crafting instead of pushing you towards cheap gratification of gathering candles and overcoming challenges by grinding them out. Since this design seems fundamental to the game I do not expect it to change anytime soon even if the grind is reduced.",0
